ZIP,form,time_min,time_max,LAT,LNG,year,month,time_mean
11432,N-400,10.1,21.2,40.715359,-73.793071,2018,4,15.649999999999999
12110,N-600,9.2,12.1,42.750578,-73.776118,2018,4,10.649999999999999
12110,N-400,9.6,18.8,42.750578,-73.776118,2018,4,14.2
12110,I-485,10.1,21.2,42.750578,-73.776118,2018,4,15.649999999999999
14202,I-485,10.1,21.2,42.881489,-78.877477,2018,4,15.649999999999999
14202,N-600,3.9,6.8,42.881489,-78.877477,2018,4,5.35
14202,N-400,6.3,13.5,42.881489,-78.877477,2018,4,9.9
15235,N-400,5.3,15.4,40.459801,-79.82242,2018,4,10.35
15235,I-485,10.1,21.2,40.459801,-79.82242,2018,4,15.649999999999999
15235,N-600,5.8,7.7,40.459801,-79.82242,2018,4,6.75
19104,N-400,9.2,19.3,39.95852,-75.198857,2018,4,14.25
19104,N-600,8.2,10.6,39.95852,-75.198857,2018,4,9.399999999999999
19104,I-485,13,21.2,39.95852,-75.198857,2018,4,17.1
21227,I-485,9.6,22.7,39.23997,-76.67945,2018,4,16.15
21227,N-400,12.1,19.3,39.23997,-76.67945,2018,4,15.7
21227,N-600,14.5,18.3,39.23997,-76.67945,2018,4,16.4
22202,I-130,7.7,10.1,38.856868,-77.051492,2018,4,8.9
22202,I-129F,10.1,13.5,38.856868,-77.051492,2018,4,11.8
22202,I-765,3.4,5.3,38.856868,-77.051492,2018,4,4.35
22202,I-765,3.4,5.3,38.856868,-77.051492,2018,4,4.35
22202,I-765,3.4,5.3,38.856868,-77.051492,2018,4,4.35
22202,I-90,1.9,12.5,38.856868,-77.051492,2018,4,7.2
23502,N-600,11.1,14,36.860941,-76.204908,2018,4,12.55
23502,N-400,8.2,18.8,36.860941,-76.204908,2018,4,13.5
23502,I-485,10.1,21.2,36.860941,-76.204908,2018,4,15.649999999999999
27703,N-400,3.9,7.7,35.959253,-78.806827,2018,4,5.8
27703,N-600,3.9,6.8,35.959253,-78.806827,2018,4,5.35
27703,I-485,6.3,14,35.959253,-78.806827,2018,4,10.15
28217,I-485,10.1,21.2,35.168896,-80.908285,2018,4,15.649999999999999
28217,N-400,9.2,12.5,35.168896,-80.908285,2018,4,10.85
28217,N-600,13,16.9,35.168896,-80.908285,2018,4,14.95
29407,N-600,2.9,6.8,32.79893,-79.997803,2018,4,4.85
29407,I-485,7.7,25.1,32.79893,-79.997803,2018,4,16.400000000000002
29407,N-400,3.9,13,32.79893,-79.997803,2018,4,8.45
29650,N-400,9.6,18.8,34.898138,-82.258067,2018,4,14.2
29650,N-600,13.5,17.9,34.898138,-82.258067,2018,4,15.7
29650,I-485,10.1,21.2,34.898138,-82.258067,2018,4,15.649999999999999
30345,I-485,13,22.7,33.851722,-84.283624,2018,4,17.85
30345,N-400,14,28,33.851722,-84.283624,2018,4,21
30345,N-600,6.3,8.2,33.851722,-84.283624,2018,4,7.25
32216,I-485,7.2,17.9,30.277467,-81.582904,2018,4,12.549999999999999
32216,N-400,3.9,12.5,30.277467,-81.582904,2018,4,8.2
32216,N-600,5.3,7.2,30.277467,-81.582904,2018,4,6.25
32822,N-600,7.2,9.2,28.489898,-81.290154,2018,4,8.2
32822,N-400,8.7,18.8,28.489898,-81.290154,2018,4,13.75
32822,I-485,13.5,20.7,28.489898,-81.290154,2018,4,17.1
33015,I-485,9.6,17.9,25.940565,-80.31818,2018,4,13.75
33015,N-400,6.3,15.4,25.940565,-80.31818,2018,4,10.85
33015,N-600,5.3,7.2,25.940565,-80.31818,2018,4,6.25
33150,N-600,7.2,9.6,25.85219,-80.207174,2018,4,8.4
33150,N-400,15,21.7,25.85219,-80.207174,2018,4,18.35
33150,I-485,10.1,21.2,25.85219,-80.207174,2018,4,15.649999999999999
33186,N-600,7.7,10.1,25.654426,-80.412156,2018,4,8.9
33186,N-400,6.3,10.6,25.654426,-80.412156,2018,4,8.45
33186,I-485,10.1,17.9,25.654426,-80.412156,2018,4,14
33309,N-400,15.4,28,26.18599,-80.172721,2018,4,21.7
33309,N-600,7.2,9.2,26.18599,-80.172721,2018,4,8.2
33309,I-485,20.3,22.7,26.18599,-80.172721,2018,4,21.5
33411,I-485,9.6,17.4,26.720012,-80.193151,2018,4,13.5
33411,N-400,6.3,18.8,26.720012,-80.193151,2018,4,12.55
33411,N-600,6.8,8.7,26.720012,-80.193151,2018,4,7.75
33634,N-400,4.8,15.4,28.009826,-82.547789,2018,4,10.1
33634,N-600,11.1,14.5,28.009826,-82.547789,2018,4,12.8
33634,I-485,8.2,19.3,28.009826,-82.547789,2018,4,13.75
33916,N-400,11.6,16.4,26.637103,-81.838448,2018,4,14
33916,I-485,10.1,21.2,26.637103,-81.838448,2018,4,15.649999999999999
36109,I-485,10.1,20.3,32.388957,-86.242148,2018,4,15.2
36109,N-400,11.6,20.7,32.388957,-86.242148,2018,4,16.15
36109,N-600,7.2,9.2,32.388957,-86.242148,2018,4,8.2
37217,N-600,2.4,6.8,36.108666,-86.656722,2018,4,4.6
37217,N-400,12.1,14.5,36.108666,-86.656722,2018,4,13.3
37217,I-485,10.1,21.2,36.108666,-86.656722,2018,4,15.649999999999999
38103,I-485,7.2,20.7,35.15305,-90.054979,2018,4,13.95
38103,N-400,9.2,20.3,35.15305,-90.054979,2018,4,14.75
38103,N-600,7.2,9.6,35.15305,-90.054979,2018,4,8.4
40202,N-400,3.9,9.6,38.256783,-85.754048,2018,4,6.75
40202,I-485,6.3,16.4,38.256783,-85.754048,2018,4,11.35
40202,N-600,3.4,6.8,38.256783,-85.754048,2018,4,5.1
43215,I-485,10.1,21.2,39.966856,-83.01296,2018,4,15.649999999999999
43215,N-400,4.8,13,39.966856,-83.01296,2018,4,8.9
43215,N-600,4.3,6.8,39.966856,-83.01296,2018,4,5.55
45202,N-400,4.3,10.6,39.109356,-84.502584,2018,4,7.449999999999999
45202,I-485,10.1,21.2,39.109356,-84.502584,2018,4,15.649999999999999
45202,N-600,2.9,6.8,39.109356,-84.502584,2018,4,4.85
46204,I-485,7.7,19.8,39.771994,-86.156997,2018,4,13.75
46204,N-400,5.3,14.5,39.771994,-86.156997,2018,4,9.9
46204,N-600,4.3,6.8,39.771994,-86.156997,2018,4,5.55
48214,I-485,6.3,17.9,42.365116,-82.987644,2018,4,12.1
48214,N-400,11.6,16.4,42.365116,-82.987644,2018,4,14
48214,N-600,1.4,6.8,42.365116,-82.987644,2018,4,4.1
50309,N-400,11.6,16.4,41.584603,-93.620836,2018,4,14
50309,I-485,10.1,21.2,41.584603,-93.620836,2018,4,15.649999999999999
50309,N-600,8.2,10.6,41.584603,-93.620836,2018,4,9.399999999999999
53202,N-400,9.6,18.8,43.049579,-87.89252,2018,4,14.2
53202,I-485,14,21.2,43.049579,-87.89252,2018,4,17.6
53202,N-600,9.6,12.5,43.049579,-87.89252,2018,4,11.05
55401,N-400,15.4,24.1,44.984577,-93.269097,2018,4,19.75
55401,N-600,5.3,7.2,44.984577,-93.269097,2018,4,6.25
55401,I-485,14.5,25.6,44.984577,-93.269097,2018,4,20.05
60605,N-600,7.2,9.6,41.867566,-87.617228,2018,4,8.4
60605,N-400,8.7,17.9,41.867566,-87.617228,2018,4,13.299999999999999
60605,I-485,12.5,32.8,41.867566,-87.617228,2018,4,22.65
63103,N-400,7.2,20.3,38.629712,-90.216863,2018,4,13.75
63103,N-600,6.3,8.2,38.629712,-90.216863,2018,4,7.25
63103,I-485,10.1,21.2,38.629712,-90.216863,2018,4,15.649999999999999
64063,I-131,3.9,5.8,38.911994,-94.351673,2018,4,4.85
64063,I-539,2.9,4.8,38.911994,-94.351673,2018,4,3.8499999999999996
64063,I-817,12.5,22.7,38.911994,-94.351673,2018,4,17.6
64063,I-824,3.4,10.1,38.911994,-94.351673,2018,4,6.75
64063,I-600,2.9,4.8,38.911994,-94.351673,2018,4,3.8499999999999996
64063,I-765,3.9,5.8,38.911994,-94.351673,2018,4,4.85
64063,I-600A,2.9,4.8,38.911994,-94.351673,2018,4,3.8499999999999996
64063,I-765,6.3,8.2,38.911994,-94.351673,2018,4,7.25
64063,I-102,3.4,7.2,38.911994,-94.351673,2018,4,5.3
64153,I-485,7.2,25.1,39.274581,-94.726643,2018,4,16.150000000000002
64153,N-600,2.4,6.8,39.274581,-94.726643,2018,4,4.6
64153,N-400,4.8,10.6,39.274581,-94.726643,2018,4,7.699999999999999
67203,N-600,5.3,7.2,37.700763,-97.365701,2018,4,6.25
67203,N-400,6.8,12.1,37.700763,-97.365701,2018,4,9.45
67203,I-485,10.1,21.2,37.700763,-97.365701,2018,4,15.649999999999999
68110,I-485,10.1,21.2,41.302498,-95.892524,2018,4,15.649999999999999
68110,N-400,7.2,15.9,41.302498,-95.892524,2018,4,11.55
68508,I-140,5.8,7.7,40.818272,-96.703937,2018,4,6.75
68508,I-821,3.9,5.8,40.818272,-96.703937,2018,4,4.85
68508,I-129,3.4,5.3,40.818272,-96.703937,2018,4,4.35
68508,I-821,3.9,5.8,40.818272,-96.703937,2018,4,4.85
68508,I-751,15.4,22.7,40.818272,-96.703937,2018,4,19.05
68508,I-824,3.4,10.1,40.818272,-96.703937,2018,4,6.75
68508,I-212,10.6,14,40.818272,-96.703937,2018,4,12.3
68508,I-360,1,6.8,40.818272,-96.703937,2018,4,3.9
68508,I-765,2.9,4.8,40.818272,-96.703937,2018,4,3.8499999999999996
68508,I-539,3.4,5.3,40.818272,-96.703937,2018,4,4.35
68508,I-131,3.9,5.8,40.818272,-96.703937,2018,4,4.85
68508,I-130,7.2,9.6,40.818272,-96.703937,2018,4,8.4
68508,I-102,3.4,7.2,40.818272,-96.703937,2018,4,5.3
68508,I-131,3.9,5.8,40.818272,-96.703937,2018,4,4.85
68508,I-130,7.2,9.6,40.818272,-96.703937,2018,4,8.4
68508,I-131,3.9,5.8,40.818272,-96.703937,2018,4,4.85
68508,I-821,3.9,5.8,40.818272,-96.703937,2018,4,4.85
68508,I-130,7.2,9.6,40.818272,-96.703937,2018,4,8.4
68508,I-821D,4.8,7.7,40.818272,-96.703937,2018,4,6.25
68508,I-765,2.9,4.8,40.818272,-96.703937,2018,4,3.8499999999999996
68508,I-918,48.7,49.2,40.818272,-96.703937,2018,4,48.95
68508,I-730,8.2,10.6,40.818272,-96.703937,2018,4,9.399999999999999
68508,I-821,3.9,5.8,40.818272,-96.703937,2018,4,4.85
68508,I-140,4.3,6.3,40.818272,-96.703937,2018,4,5.3
68508,I-821D,4.8,6.8,40.818272,-96.703937,2018,4,5.8
68508,I-131,3.9,5.8,40.818272,-96.703937,2018,4,4.85
68508,I-765,2.9,4.8,40.818272,-96.703937,2018,4,3.8499999999999996
68508,I-765,0.7,2.9,40.818272,-96.703937,2018,4,1.7999999999999998
68508,I-129F,7.2,9.6,40.818272,-96.703937,2018,4,8.4
68508,N-656,9.6,12.5,40.818272,-96.703937,2018,4,11.05
68508,I-140,4.8,6.8,40.818272,-96.703937,2018,4,5.8
68508,I-131,3.9,5.8,40.818272,-96.703937,2018,4,4.85
68508,I-539,3.4,5.3,40.818272,-96.703937,2018,4,4.35
68508,I-140,7.2,9.2,40.818272,-96.703937,2018,4,8.2
68508,I-140,4.3,6.3,40.818272,-96.703937,2018,4,5.3
68508,I-601A,6.3,8.2,40.818272,-96.703937,2018,4,7.25
68508,I-485,8.2,14,40.818272,-96.703937,2018,4,11.1
68508,I-601,10.6,14,40.818272,-96.703937,2018,4,12.3
68508,I-130,7.2,9.6,40.818272,-96.703937,2018,4,8.4
68508,I-130,7.2,9.6,40.818272,-96.703937,2018,4,8.4
70113,N-600,18.8,24.1,29.943018,-90.083073,2018,4,21.450000000000003
70113,N-400,14,20.3,29.943018,-90.083073,2018,4,17.15
70113,I-485,10.1,21.2,29.943018,-90.083073,2018,4,15.649999999999999
72904,I-485,10.1,21.2,35.41334,-94.382352,2018,4,15.649999999999999
72904,N-400,9.6,18.8,35.41334,-94.382352,2018,4,14.2
72904,N-600,0.7,6.8,35.41334,-94.382352,2018,4,3.75
73119,N-600,6.3,8.2,35.422007,-97.566125,2018,4,7.25
73119,N-400,6.3,12.1,35.422007,-97.566125,2018,4,9.2
73119,I-485,9.2,18.3,35.422007,-97.566125,2018,4,13.75
75063,N-600,7.7,10.1,32.92043,-96.986323,2018,4,8.9
75063,I-485,17.9,22.7,32.92043,-96.986323,2018,4,20.299999999999997
75063,N-400,15.4,19.8,32.92043,-96.986323,2018,4,17.6
75227,I-765,1,4.8,32.76681,-96.6869,2018,4,2.9
75227,I-765,1,4.8,32.76681,-96.6869,2018,4,2.9
75227,I-824,3.4,10.1,32.76681,-96.6869,2018,4,6.75
75227,I-765,1,2.9,32.76681,-96.6869,2018,4,1.95
75227,I-130,6.3,8.2,32.76681,-96.6869,2018,4,7.25
75227,I-751,15,18.8,32.76681,-96.6869,2018,4,16.9
75227,I-140,2.9,5.8,32.76681,-96.6869,2018,4,4.35
75227,I-130,6.3,8.2,32.76681,-96.6869,2018,4,7.25
75227,I-212,22.7,29.4,32.76681,-96.6869,2018,4,26.049999999999997
75227,I-140,2.9,5.8,32.76681,-96.6869,2018,4,4.35
75227,I-140,5.3,7.2,32.76681,-96.6869,2018,4,6.25
75227,I-817,12.5,22.7,32.76681,-96.6869,2018,4,17.6
75227,I-131,2.4,4.8,32.76681,-96.6869,2018,4,3.5999999999999996
75227,I-130,4.8,6.8,32.76681,-96.6869,2018,4,5.8
75227,I-130,6.3,8.2,32.76681,-96.6869,2018,4,7.25
75227,I-130,4.8,6.8,32.76681,-96.6869,2018,4,5.8
75227,I-102,3.4,7.2,32.76681,-96.6869,2018,4,5.3
75227,I-129,2.9,4.8,32.76681,-96.6869,2018,4,3.8499999999999996
75227,I-129F,6.8,8.7,32.76681,-96.6869,2018,4,7.75
75227,I-140,2.9,5.8,32.76681,-96.6869,2018,4,4.35
75227,I-730,7.7,10.1,32.76681,-96.6869,2018,4,8.9
75227,I-140,2.9,5.8,32.76681,-96.6869,2018,4,4.35
75227,N-656,9.6,12.5,32.76681,-96.6869,2018,4,11.05
75227,I-485,9.6,23.6,32.76681,-96.6869,2018,4,16.6
77067,N-400,16.4,20.7,29.952629,-95.446609,2018,4,18.549999999999997
77067,N-600,17.4,22.2,29.952629,-95.446609,2018,4,19.799999999999997
77067,I-485,18.8,23.2,29.952629,-95.446609,2018,4,21
78258,N-600,7.7,9.6,29.634097,-98.497426,2018,4,8.65
78258,N-400,12.5,16.4,29.634097,-98.497426,2018,4,14.45
78258,I-485,7.7,16.4,29.634097,-98.497426,2018,4,12.049999999999999
78552,N-600,13.5,17.4,26.193782,-97.75069,2018,4,15.45
78552,I-485,8.7,30.4,26.193782,-97.75069,2018,4,19.549999999999997
78552,N-400,13.5,20.3,26.193782,-97.75069,2018,4,16.9
79925,N-600,13,16.9,31.79695,-106.35688,2018,4,14.95
79925,I-485,10.1,19.8,31.79695,-106.35688,2018,4,14.95
79925,N-400,11.6,16.4,31.79695,-106.35688,2018,4,14
80111,N-400,11.1,16.9,39.613005,-104.877957,2018,4,14
80111,I-485,8.7,23.6,39.613005,-104.877957,2018,4,16.15
83709,N-400,9.6,18.8,43.551112,-116.290079,2018,4,14.2
83709,I-485,10.1,21.2,43.551112,-116.290079,2018,4,15.649999999999999
83709,N-600,3.9,6.8,43.551112,-116.290079,2018,4,5.35
84111,I-485,15.4,17.4,40.755959,-111.883983,2018,4,16.4
84111,N-600,3.4,6.8,40.755959,-111.883983,2018,4,5.1
84111,N-400,15.9,18.3,40.755959,-111.883983,2018,4,17.1
85034,I-485,14,19.3,33.42958,-112.014097,2018,4,16.65
85034,N-600,6.8,8.7,33.42958,-112.014097,2018,4,7.75
85034,N-400,16.4,17.4,33.42958,-112.014097,2018,4,16.9
85714,N-600,6.3,8.2,32.167395,-110.950864,2018,4,7.25
85714,N-400,4.8,10.1,32.167395,-110.950864,2018,4,7.449999999999999
85714,I-485,10.1,21.2,32.167395,-110.950864,2018,4,15.649999999999999
87107,N-400,5.3,15.4,35.1378,-106.642543,2018,4,10.35
87107,I-485,10.1,21.2,35.1378,-106.642543,2018,4,15.649999999999999
87107,N-600,5.3,7.2,35.1378,-106.642543,2018,4,6.25
89118,N-600,5.8,7.7,36.07738,-115.213966,2018,4,6.75
89118,I-485,14.5,17.4,36.07738,-115.213966,2018,4,15.95
89118,N-400,15,29.9,36.07738,-115.213966,2018,4,22.45
89521,N-600,3.9,6.8,39.385322,-119.69207,2018,4,5.35
89521,N-400,9.6,18.8,39.385322,-119.69207,2018,4,14.2
89521,I-485,10.1,21.2,39.385322,-119.69207,2018,4,15.649999999999999
90012,N-600,3.9,6.8,34.065975,-118.238642,2018,4,5.35
90012,I-485,12.5,24.6,34.065975,-118.238642,2018,4,18.55
90012,N-400,9.2,17.9,34.065975,-118.238642,2018,4,13.549999999999999
90012,N-600,7.2,9.2,34.065975,-118.238642,2018,4,8.2
90012,N-400,9.2,16.4,34.065975,-118.238642,2018,4,12.799999999999999
90012,I-485,13,18.8,34.065975,-118.238642,2018,4,15.9
91311,I-485,14.5,17.4,34.293338,-118.603118,2018,4,15.95
91311,N-600,6.3,8.2,34.293338,-118.603118,2018,4,7.25
91311,N-400,12.5,15,34.293338,-118.603118,2018,4,13.75
92251,I-485,10.1,21.2,32.881449,-115.675459,2018,4,15.649999999999999
92251,N-400,9.6,18.8,32.881449,-115.675459,2018,4,14.2
92251,N-600,5.8,7.7,32.881449,-115.675459,2018,4,6.75
92408,I-485,7.2,17.4,34.083458,-117.270016,2018,4,12.299999999999999
92408,N-600,5.3,7.2,34.083458,-117.270016,2018,4,6.25
92408,N-400,7.2,15.4,34.083458,-117.270016,2018,4,11.3
92408,I-485,7.2,17.9,34.083458,-117.270016,2018,4,12.549999999999999
92408,N-400,5.3,12.5,34.083458,-117.270016,2018,4,8.9
92408,N-600,5.8,7.7,34.083458,-117.270016,2018,4,6.75
92677,I-130,76.7,99.9,33.528868,-117.701175,2018,4,88.30000000000001
92677,I-612,14,17.9,33.528868,-117.701175,2018,4,15.95
92677,I-130,87.8,113.9,33.528868,-117.701175,2018,4,100.85
92677,I-360,3.9,6.8,33.528868,-117.701175,2018,4,5.35
92677,I-102,3.4,7.2,33.528868,-117.701175,2018,4,5.3
92677,I-129CW,1,2.9,33.528868,-117.701175,2018,4,1.95
92677,I-129,0.7,3.9,33.528868,-117.701175,2018,4,2.3
92677,I-765,2.9,4.8,33.528868,-117.701175,2018,4,3.8499999999999996
92677,I-129,6.3,8.2,33.528868,-117.701175,2018,4,7.25
92677,I-539,1.4,4.3,33.528868,-117.701175,2018,4,2.8499999999999996
92677,I-130,18.3,24.1,33.528868,-117.701175,2018,4,21.200000000000003
92677,I-129,6.3,8.2,33.528868,-117.701175,2018,4,7.25
92677,I-130,31.4,40.5,33.528868,-117.701175,2018,4,35.95
92677,I-130,40.5,52.6,33.528868,-117.701175,2018,4,46.55
92677,I-485,9.2,42,33.528868,-117.701175,2018,4,25.6
92677,I-765,1.9,4.8,33.528868,-117.701175,2018,4,3.3499999999999996
92677,I-129F,5.3,7.2,33.528868,-117.701175,2018,4,6.25
92677,I-765,15.4,20.3,33.528868,-117.701175,2018,4,17.85
92677,I-129,9.2,12.1,33.528868,-117.701175,2018,4,10.649999999999999
92677,I-821,15.4,20.3,33.528868,-117.701175,2018,4,17.85
92677,I-539,2.4,4.3,33.528868,-117.701175,2018,4,3.3499999999999996
92677,I-539,5.3,7.2,33.528868,-117.701175,2018,4,6.25
92677,I-824,3.4,10.1,33.528868,-117.701175,2018,4,6.75
92677,I-821D,13.5,17.9,33.528868,-117.701175,2018,4,15.7
92677,I-539,1.9,4.3,33.528868,-117.701175,2018,4,3.0999999999999996
92677,I-129,6.3,8.2,33.528868,-117.701175,2018,4,7.25
92677,I-129F,5.3,7.2,33.528868,-117.701175,2018,4,6.25
92677,I-821,15.4,20.3,33.528868,-117.701175,2018,4,17.85
92677,I-751,14.5,18.8,33.528868,-117.701175,2018,4,16.65
92677,I-539,4.8,6.8,33.528868,-117.701175,2018,4,5.8
92677,I-131,1.9,4.8,33.528868,-117.701175,2018,4,3.3499999999999996
92701,N-600,11.1,14.5,33.74822,-117.858473,2018,4,12.8
92701,N-400,10.1,14.5,33.74822,-117.858473,2018,4,12.3
92701,I-485,13.5,24.1,33.74822,-117.858473,2018,4,18.8
93721,N-600,4.3,6.8,36.732891,-119.783739,2018,4,5.55
93721,N-400,6.3,11.1,36.732891,-119.783739,2018,4,8.7
93721,I-485,6.8,19.3,36.732891,-119.783739,2018,4,13.05
94111,I-485,16.9,19.8,37.799367,-122.398407,2018,4,18.35
94111,N-600,7.7,9.6,37.799367,-122.398407,2018,4,8.65
94111,N-400,9.6,18.8,37.799367,-122.398407,2018,4,14.2
95050,N-600,5.8,7.7,37.351157,-121.952295,2018,4,6.75
95050,N-400,9.6,18.8,37.351157,-121.952295,2018,4,14.2
95050,I-485,9.2,18.3,37.351157,-121.952295,2018,4,13.75
95814,N-600,4.8,6.8,38.580568,-121.49559000000001,2018,4,5.8
95814,I-485,8.2,17.4,38.580568,-121.49559000000001,2018,4,12.799999999999999
95814,N-400,8.7,12.5,38.580568,-121.49559000000001,2018,4,10.6
96813,N-600,3.9,6.8,21.316548,-157.845053,2018,4,5.35
96813,I-485,10.1,21.2,21.316548,-157.845053,2018,4,15.649999999999999
96813,N-400,10.1,16.4,21.316548,-157.845053,2018,4,13.25
97209,N-600,6.3,8.2,45.531124,-122.683951,2018,4,7.25
97209,I-485,7.7,17.4,45.531124,-122.683951,2018,4,12.549999999999999
97209,N-400,6.8,10.6,45.531124,-122.683951,2018,4,8.7
98168,N-600,6.3,8.2,47.489569,-122.29996,2018,4,7.25
98168,N-400,14,18.3,47.489569,-122.29996,2018,4,16.15
98168,I-485,15,18.8,47.489569,-122.29996,2018,4,16.9
98901,I-485,10.1,21.2,46.722625,-120.406039,2018,4,15.649999999999999
98901,N-400,9.6,18.8,46.722625,-120.406039,2018,4,14.2
98901,N-600,6.3,8.2,46.722625,-120.406039,2018,4,7.25
99201,N-600,6.3,8.2,47.66236,-117.437255,2018,4,7.25
99201,I-485,10.1,21.2,47.66236,-117.437255,2018,4,15.649999999999999
99201,N-400,9.6,18.8,47.66236,-117.437255,2018,4,14.2
99501,N-400,9.6,18.8,61.220018,-149.855702,2018,4,14.2
99501,N-600,6.3,8.2,61.220018,-149.855702,2018,4,7.25
99501,I-485,10.1,21.2,61.220018,-149.855702,2018,4,15.649999999999999
00802,N-400,8.1,15.8,18.340862,-64.923479,2017,5,11.95
00802,I-485,8.5,17.8,18.340862,-64.923479,2017,5,13.15
00820,N-400,8.1,15.8,17.743072,-64.68657,2017,5,11.95
00820,I-485,8.5,17.8,17.743072,-64.68657,2017,5,13.15
00917,N-400,8.1,15.8,18.420674000000002,-66.050105,2017,5,11.95
00917,I-485,8.5,17.8,18.420674000000002,-66.050105,2017,5,13.15
00917,N-600,15.4,19.9,18.420674000000002,-66.050105,2017,5,17.65
01840,N-600,6.1,8.1,42.706763,-71.160403,2017,5,7.1
01840,N-400,5.3,13,42.706763,-71.160403,2017,5,9.15
01840,I-485,6.5,15,42.706763,-71.160403,2017,5,10.75
02203,N-600,8.1,10.5,42.360598,-71.058775,2017,5,9.3
02203,N-400,5.3,15.4,42.360598,-71.058775,2017,5,10.35
02203,I-485,7.3,17,42.360598,-71.058775,2017,5,12.15
02919,N-400,8.1,15.8,41.82744,-71.519879,2017,5,11.95
02919,I-485,8.5,17.8,41.82744,-71.519879,2017,5,13.15
02919,N-600,4.9,6.5,41.82744,-71.519879,2017,5,5.7
03110,I-485,8.5,17.8,42.935584,-71.536871,2017,5,13.15
03110,N-400,8.1,15.8,42.935584,-71.536871,2017,5,11.95
04106,N-400,8.1,15.8,43.631402,-70.285989,2017,5,11.95
04106,I-485,8.5,17.8,43.631402,-70.285989,2017,5,13.15
04106,N-600,4.1,5.7,43.631402,-70.285989,2017,5,4.9
05478,I-485,8.5,17.8,44.808422,-73.082507,2017,5,13.15
05478,N-400,8.1,15.8,44.808422,-73.082507,2017,5,11.95
05478,N-600,3.6,5.7,44.808422,-73.082507,2017,5,4.65
06103,N-400,7.7,14.6,41.767208,-72.674257,2017,5,11.15
06103,I-485,8.5,17.8,41.767208,-72.674257,2017,5,13.15
06103,N-400,8.1,15.8,41.767208,-72.674257,2017,5,11.95
06103,N-600,3.2,5.7,41.767208,-72.674257,2017,5,4.45
06103,N-600,5.3,6.9,41.767208,-72.674257,2017,5,6.1
06103,I-485,8.5,17.8,41.767208,-72.674257,2017,5,13.15
07102,N-400,6.9,13.8,40.735659,-74.173605,2017,5,10.350000000000001
07102,I-485,8.5,17.4,40.735659,-74.173605,2017,5,12.95
07102,N-600,4.9,6.5,40.735659,-74.173605,2017,5,5.7
08054,N-600,4.5,6.1,39.948992,-74.900247,2017,5,5.3
08054,I-485,7.7,13.8,39.948992,-74.900247,2017,5,10.75
08054,N-400,5.7,14.6,39.948992,-74.900247,2017,5,10.15
10278,N-400,9.7,19.9,40.715182,-74.003778,2017,5,14.799999999999999
10278,I-485,15.4,23.5,40.715182,-74.003778,2017,5,19.45
10278,N-600,13.8,17.8,40.715182,-74.003778,2017,5,15.8
11101,N-600,14.6,18.6,40.747155,-73.93975,2017,5,16.6
11101,I-485,8.1,24.3,40.747155,-73.93975,2017,5,16.2
11101,N-400,6.1,9.7,40.747155,-73.93975,2017,5,7.8999999999999995
11219,I-485,15.8,29.6,40.632667,-73.996669,2017,5,22.700000000000003
11219,N-400,12.2,15.4,40.632667,-73.996669,2017,5,13.8
11432,N-600,12.6,16.2,40.715359,-73.793071,2017,5,14.399999999999999
11432,I-485,10.1,19.9,40.715359,-73.793071,2017,5,15
11432,N-400,8.5,17.8,40.715359,-73.793071,2017,5,13.15
12110,N-600,7.7,10.1,42.750578,-73.776118,2017,5,8.9
12110,N-400,8.1,15.8,42.750578,-73.776118,2017,5,11.95
12110,I-485,8.5,17.8,42.750578,-73.776118,2017,5,13.15
14202,I-485,8.5,17.8,42.881489,-78.877477,2017,5,13.15
14202,N-600,3.2,5.7,42.881489,-78.877477,2017,5,4.45
14202,N-400,5.3,11.3,42.881489,-78.877477,2017,5,8.3
15235,N-400,4.5,13,40.459801,-79.82242,2017,5,8.75
15235,I-485,8.5,17.8,40.459801,-79.82242,2017,5,13.15
15235,N-600,4.9,6.5,40.459801,-79.82242,2017,5,5.7
19104,N-400,7.7,16.2,39.95852,-75.198857,2017,5,11.95
19104,N-600,6.9,8.9,39.95852,-75.198857,2017,5,7.9
19104,I-485,10.9,17.8,39.95852,-75.198857,2017,5,14.350000000000001
21227,I-485,8.1,19.1,39.23997,-76.67945,2017,5,13.600000000000001
21227,N-400,10.1,16.2,39.23997,-76.67945,2017,5,13.149999999999999
21227,N-600,12.2,15.4,39.23997,-76.67945,2017,5,13.8
22202,I-130,6.5,8.5,38.856868,-77.051492,2017,5,7.5
22202,I-129F,8.5,11.3,38.856868,-77.051492,2017,5,9.9
22202,I-765,2.8,4.5,38.856868,-77.051492,2017,5,3.65
22202,I-765,2.8,4.5,38.856868,-77.051492,2017,5,3.65
22202,I-765,2.8,4.5,38.856868,-77.051492,2017,5,3.65
22202,I-90,1.6,10.5,38.856868,-77.051492,2017,5,6.05
23502,N-600,9.3,11.8,36.860941,-76.204908,2017,5,10.55
23502,N-400,6.9,15.8,36.860941,-76.204908,2017,5,11.350000000000001
23502,I-485,8.5,17.8,36.860941,-76.204908,2017,5,13.15
27703,N-400,3.2,6.5,35.959253,-78.806827,2017,5,4.85
27703,N-600,3.2,5.7,35.959253,-78.806827,2017,5,4.45
27703,I-485,5.3,11.8,35.959253,-78.806827,2017,5,8.55
28217,I-485,8.5,17.8,35.168896,-80.908285,2017,5,13.15
28217,N-400,7.7,10.5,35.168896,-80.908285,2017,5,9.1
